Date,AAPL,IBM,MCD,KO,PEP,JNJ
2013-07-10,15.026071,183.79541,99.980003,40.68,82.989998,89.239998
2013-07-11,15.260357,184.321228,100.790001,41.029999,84.550003,89.669998
2013-07-12,15.2325,183.623322,101.580002,41.029999,84.32,89.989998
2013-07-15,15.265714,185.468445,100.75,41.009998,84.720001,90.400002
2013-07-16,15.364286,185.325043,100.879997,40.23,84.019997,90.400002
2013-07-17,15.368214,185.994263,100.099998,40.84,85.239998,90.129997
2013-07-18,15.42,189.28299,100.18,40.810001,86.800003,90.169998
2013-07-19,15.176786,185.028687,100.269997,41.09,86.410004,92.230003
2013-07-22,15.225357,185.554489,97.580002,40.84,86.400002,92.279999
2013-07-23,14.963929,186.40535,96.760002,40.959999,86.199997,92.419998
2013-07-24,15.7325,187.963669,96.660004,40.860001,85.639999,92.360001
2013-07-25,15.660714,188.546844,97.489998,40.84,85.550003,92.57
2013-07-26,15.749643,188.671127,98.029999,40.639999,85.309998,92.830002
2013-07-29,15.9925,187.581268,97.870003,40.279999,85.25,93.209999
2013-07-30,16.190001,187.39006,98.370003,40.32,85.110001,93.169998
2013-07-31,16.161785,186.462708,98.080002,40.080002,83.540001,93.5
2013-08-01,16.309999,187.198853,99.0,40.57,84.199997,93.769997
2013-08-02,16.519285,186.577438,99.199997,40.220001,84.290001,94.389999
2013-08-05,16.766071,186.902481,99.309998,40.290001,84.480003,93.800003
2013-08-06,16.616072,182.59082,98.690002,40.369999,85.050003,93.809998
2013-08-07,16.606428,180.267685,98.330002,40.150002,84.760002,93.660004
2013-08-08,16.464643,179.66539,98.040001,40.200001,84.68,93.339996
2013-08-09,16.230356,179.560226,97.620003,40.16,84.339996,92.360001
2013-08-12,16.691429,180.774384,97.040001,39.830002,83.809998,92.0
2013-08-13,17.484644,180.13385,96.449997,39.650002,83.389999,93.010002
2013-08-14,17.803572,179.28299,96.110001,39.529999,82.75,90.699997
2013-08-15,17.782499,177.619507,95.389999,39.09,80.910004,89.550003
2013-08-16,17.940357,177.189301,95.029999,39.049999,80.18,89.370003
2013-08-19,18.133572,176.128113,95.480003,38.779999,80.879997,90.449997
2013-08-20,17.895357,176.443588,95.5,38.650002,80.290001,89.730003
2013-08-21,17.941429,176.730408,95.110001,38.279999,79.080002,88.800003
2013-08-22,17.962856,177.045883,95.459999,38.310001,79.25,88.260002
2013-08-23,17.893572,177.265778,95.129997,38.52,79.849998,88.410004
2013-08-26,17.963215,176.615677,95.309998,38.119999,79.690002,87.529999
2013-08-27,17.449642,174.703629,94.839996,38.150002,79.059998,86.169998
2013-08-28,17.532143,174.149139,96.080002,38.349998,79.370003,86.529999
2013-08-29,17.560715,174.608032,94.860001,38.099998,79.330002,86.57
2013-08-30,17.400715,174.254303,94.360001,38.18,79.730003,86.410004
2013-09-03,17.449286,175.86998,94.519997,37.900002,80.199997,86.419998
2013-09-04,17.810356,175.076477,95.160004,38.540001,79.529999,86.900002
2013-09-05,17.688213,176.05162,95.660004,38.240002,79.07,87.040001
2013-09-06,17.793571,174.980881,96.260002,38.349998,79.260002,87.160004
2013-09-09,18.077499,176.845123,96.449997,38.52,79.379997,87.559998
2013-09-10,17.665714,178.393875,96.889999,38.630001,79.43,88.529999
2013-09-11,16.70393,182.313583,97.459999,38.779999,79.849998,89.230003
2013-09-12,16.881786,182.342255,97.18,38.439999,79.870003,89.010002
2013-09-13,16.603571,183.718933,97.349998,38.689999,80.32,88.57
2013-09-16,16.075714,184.655838,97.709999,38.860001,81.019997,89.029999
2013-09-17,16.261429,183.709366,97.919998,38.790001,81.660004,89.059998
2013-09-18,16.595715,185.86998,98.699997,39.59,82.879997,89.910004
2013-09-19,16.867857,184.885284,97.919998,39.310001,81.82,90.07
2013-09-20,16.693214,181.663483,96.900002,39.400002,81.739998,89.68
2013-09-23,17.522858,182.59082,97.279999,38.630001,81.019997,89.089996
2013-09-24,17.467857,181.615677,97.779999,38.529999,80.540001,88.220001
2013-09-25,17.1975,181.137665,97.620003,38.330002,80.209999,87.080002
2013-09-26,17.365,181.854691,98.190002,38.740002,80.540001,87.07
2013-09-27,17.241072,178.699814,97.120003,38.400002,80.199997,86.730003
2013-09-30,17.026787,177.036331,96.209999,37.880001,79.5,86.690002
2013-10-01,17.427143,178.183563,96.129997,37.950001,79.82,87.470001
2013-10-02,17.484285,176.826004,95.279999,37.43,79.559998,87.290001
2013-10-03,17.264643,175.774384,94.669998,37.16,79.440002,86.580002
2013-10-04,17.251072,176.00383,94.699997,37.200001,79.620003,87.309998
2013-10-07,17.419643,174.005737,94.360001,37.049999,79.059998,86.589996
2013-10-08,17.17643,170.860428,93.940002,37.279999,78.93,85.610001
2013-10-09,17.378214,173.346085,93.269997,37.080002,79.5,85.959999
2013-10-10,17.487143,176.644363,94.440002,37.779999,80.690002,87.779999
2013-10-11,17.600357,177.973236,94.739998,37.77,80.830002,89.449997
2013-10-14,17.715714,178.747604,94.720001,37.91,81.089996,89.800003
2013-10-15,17.809999,176.5392,93.800003,37.66,80.599998,89.93
2013-10-16,17.896786,178.518158,95.220001,38.0,82.269997,91.110001
2013-10-17,18.017857,167.141495,95.470001,38.549999,82.580002,91.970001
2013-10-18,18.174643,166.137665,95.199997,38.779999,83.010002,91.629997
2013-10-21,18.620001,165.258133,94.589996,38.82,82.370003,91.199997
2013-10-22,18.566786,167.27533,95.120003,39.09,83.440002,92.360001
2013-10-23,18.748571,168.040146,94.209999,39.09,83.330002,92.099998
2013-10-24,18.996786,169.980881,94.68,38.799999,82.540001,92.349998
2013-10-25,18.784286,169.072662,94.779999,39.029999,83.349998,92.089996
2013-10-28,18.924286,169.550674,95.370003,39.610001,84.610001,92.389999
2013-10-29,18.452856,174.110901,96.050003,39.799999,85.489998,93.139999
2013-10-30,18.746429,172.227539,96.029999,39.619999,84.720001,92.790001
2013-10-31,18.667856,171.328873,96.519997,39.57,84.089996,92.610001
2013-11-01,18.5725,171.347992,97.239998,39.610001,84.559998,93.370003
2013-11-04,18.8125,172.342255,97.309998,39.509998,84.370003,93.029999
2013-11-05,18.766071,170.028687,97.410004,39.5,84.620003,92.809998
2013-11-06,18.604286,171.309753,97.900002,40.049999,86.68,93.040001
2013-11-07,18.303213,172.084137,97.199997,39.830002,85.300003,92.690002
2013-11-08,18.591429,172.07457,97.010002,40.049999,85.849998,94.050003
2013-11-11,18.5375,174.837479,97.089996,39.869999,85.449997,94.290001
2013-11-12,18.571787,175.019119,97.660004,39.880001,85.639999,93.559998
2013-11-13,18.593929,175.478012,98.110001,40.119999,85.949997,93.339996
2013-11-14,18.862858,174.196945,97.559998,40.209999,86.389999,93.919998
2013-11-15,18.749643,175.13385,96.919998,40.220001,86.029999,94.389999
2013-11-18,18.522499,176.357559,97.650002,40.169998,85.860001,94.300003
2013-11-19,18.555357,177.103256,97.980003,40.139999,85.290001,94.860001
2013-11-20,18.392857,177.045883,97.540001,40.060001,85.129997,95.150002
2013-11-21,18.612143,176.032501,97.699997,40.43,85.620003,95.199997
2013-11-22,18.564285,173.326965,98.269997,40.43,85.739998,95.25
2013-11-25,18.705,171.07074,98.919998,40.369999,85.370003,95.629997
2013-11-26,19.049999,169.512421,98.199997,40.25,84.389999,95.059998
2013-11-27,19.498571,171.099426,97.059998,40.189999,84.419998,94.980003
2013-11-29,19.859644,171.778198,97.370003,40.189999,84.459999,94.660004
2013-12-02,19.686787,169.674957,96.510002,40.080002,83.699997,94.279999
2013-12-03,20.225714,168.336517,96.379997,40.349998,83.800003,93.970001
2013-12-04,20.178572,168.011475,95.709999,40.369999,82.650002,93.629997
2013-12-05,20.282143,168.336517,95.43,39.830002,81.900002,92.970001
2013-12-06,20.000713,169.856598,96.800003,40.459999,83.150002,94.440002
2013-12-09,20.229643,169.655838,95.720001,40.400002,82.690002,94.440002
2013-12-10,20.198214,169.33078,95.43,39.849998,82.400002,94.139999
2013-12-11,20.048571,167.495224,95.260002,40.130001,82.669998,93.110001
2013-12-12,20.019285,165.745697,94.099998,39.209999,81.279999,91.160004
2013-12-13,19.801071,165.20076,94.440002,39.23,80.93,91.349998
2013-12-16,19.910713,170.028687,95.449997,39.27,81.0,91.370003
2013-12-17,19.821072,168.030594,94.379997,39.099998,80.459999,90.660004
2013-12-18,19.670357,170.841293,95.93,40.02,81.419998,92.639999
2013-12-19,19.445,172.294449,95.139999,39.860001,81.660004,91.980003
2013-12-20,19.607857,172.103256,96.510002,40.040001,81.809998,92.089996
2013-12-23,20.360357,174.216064,96.300003,40.16,81.860001,92.029999
2013-12-24,20.27393,175.162521,96.540001,40.189999,82.040001,92.059998
2013-12-26,20.139286,177.198853,96.839996,40.490002,82.449997,92.540001
2013-12-27,20.003214,176.94072,96.910004,40.66,82.709999,92.349998
2013-12-30,19.804285,178.212234,97.010002,41.09,82.910004,92.300003
2013-12-31,20.036428,179.321228,97.029999,41.310001,82.940002,91.589996
2014-01-02,19.754642,177.370941,96.410004,40.66,82.099998,91.029999
2014-01-03,19.320715,178.432129,96.540001,40.459999,82.239998,91.849998
2014-01-06,19.426071,177.820267,95.849998,40.27,82.279999,92.330002
2014-01-07,19.287144,181.367111,96.379997,40.389999,83.480003,94.290001
2014-01-08,19.409286,179.703629,95.410004,39.939999,83.239998,94.160004
2014-01-09,19.161428,179.139572,95.459999,39.73,82.849998,94.730003
2014-01-10,19.033571,179.024857,95.800003,40.130001,83.5,94.739998
2014-01-13,19.133215,176.061188,94.830002,39.529999,82.370003,94.5
2014-01-14,19.513929,177.74379,95.220001,39.689999,82.370003,94.720001
2014-01-15,19.905714,179.483749,95.459999,39.759998,82.889999,94.800003
2014-01-16,19.794643,180.458893,96.059998,39.709999,82.860001,94.639999
2014-01-17,19.309643,181.730408,94.93,39.279999,82.199997,95.059998
2014-01-21,19.609644,180.143402,95.080002,39.919998,82.919998,94.029999
2014-01-22,19.696787,174.235184,94.879997,39.900002,82.849998,94.32
2014-01-23,19.863571,174.694077,95.32,39.240002,82.43,92.739998
2014-01-24,19.502501,171.73996,94.43,38.84,81.43,90.610001
2014-01-27,19.660713,170.076477,94.07,38.73,82.059998,89.940002
2014-01-28,18.089287,169.072662,94.18,38.869999,82.32,90.099998
2014-01-29,17.883928,168.642441,93.150002,37.900002,80.220001,88.900002
2014-01-30,17.849285,169.560226,93.800003,38.169998,81.080002,89.5
2014-01-31,17.878571,168.910141,94.169998,37.82,80.360001,88.470001
2014-02-03,17.911785,165.296371,93.019997,37.200001,78.57,86.779999
2014-02-04,18.17107,165.238998,93.089996,37.48,78.82,86.620003
2014-02-05,18.306786,166.577438,93.580002,37.610001,79.419998,87.279999
2014-02-06,18.303928,166.988525,94.940002,38.029999,79.389999,88.75
2014-02-07,18.559999,169.455063,95.919998,37.950001,80.220001,90.040001
2014-02-10,18.8925,169.349899,94.860001,38.57,80.599998,91.07
2014-02-11,19.14143,171.797318,95.339996,38.639999,81.25,92.970001
2014-02-12,19.139999,172.313583,94.889999,38.509998,81.489998,92.419998
2014-02-13,19.44393,173.843216,95.459999,38.650002,79.690002,92.559998
2014-02-14,19.428213,175.611862,95.779999,38.93,78.089996,92.760002
2014-02-18,19.499643,175.13385,96.019997,37.470001,78.18,92.169998
2014-02-19,19.191786,174.904404,95.550003,37.099998,77.099998,91.639999
2014-02-20,18.969643,176.156784,95.75,37.299999,78.010002,92.379997
2014-02-21,18.758928,174.751434,96.449997,37.18,78.220001,91.519997
2014-02-24,18.84107,175.382416,96.5,37.5,78.879997,91.110001
2014-02-25,18.645,175.172089,96.620003,37.77,79.230003,91.110001
2014-02-26,18.476786,175.965576,95.889999,37.869999,78.650002,91.110001
2014-02-27,18.845358,177.122375,95.080002,38.07,79.07,91.360001
2014-02-28,18.794287,177.026764,95.150002,38.200001,80.07,92.120003
2014-03-03,18.848572,176.156784,94.32,38.119999,79.519997,91.559998
2014-03-04,18.972857,178.240921,94.980003,38.310001,80.849998,93.339996
2014-03-05,19.012857,178.910141,95.019997,38.349998,81.110001,92.589996
2014-03-06,18.955357,179.388138,95.580002,38.470001,81.330002,92.889999
2014-03-07,18.944286,179.426392,95.5,38.549999,81.559998,93.32
2014-03-10,18.96143,178.193115,95.199997,38.650002,81.730003,93.449997
2014-03-11,19.14607,178.546844,98.779999,38.799999,82.809998,93.489998
2014-03-12,19.164642,178.030594,98.709999,38.470001,82.150002,93.599998
2014-03-13,18.951786,175.812622,97.370003,37.970001,81.800003,93.0
2014-03-14,18.73893,174.196945,97.580002,38.169998,81.0,92.809998
2014-03-17,18.812143,177.638626,97.599998,38.27,82.050003,93.93
2014-03-18,18.978571,178.59465,97.309998,38.400002,81.949997,93.940002
2014-03-19,18.973572,176.587006,96.099998,38.139999,81.370003,93.589996
2014-03-20,18.882143,179.636703,96.599998,38.450001,81.860001,94.120003
2014-03-21,19.031071,178.4608,95.470001,38.439999,82.139999,95.93
2014-03-24,19.256786,179.971313,96.18,38.400002,81.889999,95.199997
2014-03-25,19.463928,186.462708,95.910004,38.619999,82.400002,97.379997
2014-03-26,19.277857,184.149139,95.839996,38.610001,82.870003,97.050003
2014-03-27,19.195,181.481842,96.160004,38.82,82.540001,97.279999
2014-03-28,19.173571,182.07457,97.239998,38.950001,82.949997,97.440002
2014-03-31,19.169287,184.024857,98.029999,38.66,83.5,98.230003
2014-04-01,19.344643,185.946457,97.900002,38.41,82.879997,97.940002
2014-04-02,19.376785,185.038239,97.589996,38.330002,82.730003,98.230003
2014-04-03,19.2425,184.216064,97.660004,38.07,82.910004,98.260002
2014-04-04,18.99357,183.336517,97.870003,38.220001,82.589996,98.419998
2014-04-07,18.695356,185.965576,97.010002,38.619999,83.910004,97.889999
2014-04-08,18.694286,184.789673,98.080002,38.900002,83.470001,98.059998
2014-04-09,18.940001,187.992355,98.349998,38.990002,83.910004,98.949997
2014-04-10,18.695715,187.07457,99.43,38.889999,83.620003,96.540001
2014-04-11,18.557501,186.606125,99.290001,38.630001,83.150002,96.870003
2014-04-14,18.63143,189.072662,100.110001,38.73,83.550003,97.139999
2014-04-15,18.498571,188.355637,100.830002,40.18,83.959999,99.199997
2014-04-16,18.536072,187.762909,100.830002,40.59,84.769997,98.75
2014-04-17,18.747856,181.653915,100.25,40.720001,85.550003,98.959999
2014-04-21,18.970358,183.814529,99.669998,40.75,85.910004,100.0
2014-04-22,18.989286,183.699814,99.32,40.709999,85.139999,100.18
2014-04-23,18.741072,183.298279,99.129997,40.73,85.410004,100.220001
2014-04-24,20.2775,181.854691,99.839996,40.700001,85.519997,99.959999
2014-04-25,20.42643,181.290634,100.730003,41.009998,85.25,99.790001
2014-04-28,21.217501,184.646271,100.309998,41.029999,86.82,101.339996
2014-04-29,21.154642,186.529633,101.5,40.57,85.760002,101.029999
2014-04-30,21.074642,187.829834,101.379997,40.790001,85.889999,101.290001
2014-05-01,21.124287,185.019119,100.959999,40.779999,85.57,100.529999
2014-05-02,21.16357,183.021027,101.43,40.950001,85.519997,99.309998
2014-05-05,21.462856,182.848953,101.139999,40.759998,85.910004,100.0
2014-05-06,21.22893,181.673035,100.949997,40.490002,85.370003,99.510002
2014-05-07,21.154642,180.975143,101.959999,40.91,86.800003,100.910004
2014-05-08,20.999643,180.602295,101.949997,40.73,86.660004,100.5
2014-05-09,20.912144,181.72084,102.93,40.869999,87.169998,100.910004
2014-05-12,21.172501,184.101334,102.860001,40.82,86.93,100.519997
2014-05-13,21.205713,183.738052,103.529999,41.110001,87.230003,101.019997
2014-05-14,21.209642,180.420654,103.029999,40.889999,86.839996,100.870003
2014-05-15,21.029285,178.26004,102.5,40.52,85.739998,100.690002
2014-05-16,21.339643,178.833649,103.139999,40.889999,86.540001,100.580002
2014-05-19,21.592501,178.776291,102.089996,40.709999,86.099998,100.639999
2014-05-20,21.596786,176.759079,101.529999,40.580002,85.650002,100.25
2014-05-21,21.653929,178.193115,102.559998,40.869999,86.099998,101.139999
2014-05-22,21.688213,177.514343,102.449997,40.580002,85.580002,100.959999
2014-05-23,21.933214,177.762909,102.0,40.580002,85.830002,100.980003
2014-05-27,22.343929,176.653915,102.360001,40.77,86.529999,100.809998
2014-05-28,22.286072,175.028687,101.300003,40.580002,87.07,100.300003
2014-05-29,22.692142,175.678772,101.339996,40.66,87.730003,100.760002
2014-05-30,22.607143,176.252396,101.43,40.91,88.330002,101.459999
2014-06-02,22.451786,177.523895,102.029999,40.860001,87.870003,102.169998
2014-06-03,22.769285,176.261948,101.449997,40.880001,88.220001,102.459999
2014-06-04,23.029285,176.395798,102.440002,40.790001,87.43,102.68
2014-06-05,23.119642,177.801147,102.449997,40.889999,87.760002,103.220001
2014-06-06,23.05607,178.173996,101.959999,40.990002,87.910004,103.18
2014-06-09,23.424999,178.030594,101.379997,40.91,88.0,103.220001
2014-06-10,23.5625,176.185471,100.879997,41.07,88.419998,104.099998
2014-06-11,23.465,174.235184,100.419998,40.860001,87.779999,103.32
2014-06-12,23.0725,173.250473,99.760002,40.419998,87.220001,102.529999
2014-06-13,22.82,174.531555,100.489998,40.369999,87.190002,102.529999
2014-06-16,23.049999,174.33078,101.099998,40.66,87.550003,102.449997
2014-06-17,23.02,174.244736,101.269997,40.919998,87.279999,101.93
2014-06-18,23.045,175.525818,101.349998,41.560001,88.900002,102.809998
2014-06-19,22.965,174.780121,101.910004,41.790001,90.099998,103.809998
2014-06-20,22.727501,173.565964,101.919998,41.689999,89.099998,105.269997
2014-06-23,22.7075,174.13002,101.910004,41.73,88.389999,104.75
2014-06-24,22.57,172.92543,101.470001,41.849998,88.050003,104.589996
2014-06-25,22.59,172.772461,101.610001,41.959999,88.580002,105.760002
2014-06-26,22.725,172.437866,101.510002,42.029999,88.610001,105.650002
2014-06-27,22.995001,173.718933,101.459999,42.189999,88.760002,104.989998
2014-06-30,23.2325,173.298279,100.739998,42.360001,89.339996,104.620003
2014-07-01,23.379999,178.154877,101.0,42.290001,89.129997,105.870003
2014-07-02,23.370001,180.105164,100.529999,42.290001,89.669998,105.860001
2014-07-03,23.5075,180.238998,100.980003,42.23,90.019997,105.419998
2014-07-07,23.9925,179.770554,100.169998,42.139999,89.860001,106.470001
2014-07-08,23.8375,178.986618,100.089996,41.939999,89.730003,105.720001
2014-07-09,23.8475,180.13385,101.07,41.950001,89.769997,106.040001
2014-07-10,23.76,179.445511,100.580002,42.259998,90.099998,105.800003
2014-07-11,23.805,179.732315,100.370003,41.970001,89.849998,105.099998
2014-07-14,24.112499,181.510513,100.470001,42.380001,91.080002,105.379997
2014-07-15,23.83,180.20076,100.300003,42.099998,90.339996,103.279999
2014-07-16,23.695,183.900574,99.269997,42.119999,90.5,102.220001
2014-07-17,23.272499,184.024857,98.370003,42.02,89.989998,100.370003
2014-07-18,23.6075,184.034424,98.989998,42.43,90.089996,101.800003
2014-07-21,23.485001,182.456985,97.550003,42.400002,89.910004,101.269997
2014-07-22,23.68,185.554489,96.269997,41.189999,89.169998,102.470001
2014-07-23,24.297501,185.114716,95.349998,40.810001,90.82,102.190002
2014-07-24,24.2575,186.653915,95.349998,40.970001,91.910004,102.199997
2014-07-25,24.4175,185.850861,95.720001,41.0,91.550003,102.110001
2014-07-28,24.754999,187.170166,95.779999,40.68,90.970001,102.110001
2014-07-29,24.594999,186.013382,95.82,40.349998,90.139999,101.959999
2014-07-30,24.5375,185.468445,95.949997,39.619999,88.910004,102.300003
2014-07-31,23.9,183.240921,94.559998,39.290001,88.099998,100.089996
2014-08-01,24.032499,180.831741,94.300003,39.290001,88.110001,99.900002
2014-08-04,23.897499,181.300186,94.309998,39.400002,89.690002,100.160004
2014-08-05,23.780001,178.871887,93.43,39.18,89.199997,99.82
2014-08-06,23.74,177.79158,93.470001,39.919998,90.510002,100.709999
2014-08-07,23.620001,176.195023,93.309998,39.349998,89.900002,99.93
2014-08-08,23.684999,178.422562,93.550003,39.450001,90.290001,101.080002
2014-08-11,23.997499,179.225616,93.529999,39.57,91.790001,101.160004
2014-08-12,23.9925,179.101334,93.559998,39.68,91.209999,100.629997
2014-08-13,24.309999,179.684509,93.959999,39.939999,91.739998,101.739998
2014-08-14,24.375,179.617584,93.660004,40.18,91.790001,102.019997
2014-08-15,24.495001,179.139572,93.790001,40.880001,91.849998,101.169998
2014-08-18,24.790001,181.032501,94.25,41.349998,92.150002,102.699997
2014-08-19,25.1325,181.711288,94.449997,41.259998,91.860001,102.959999
2014-08-20,25.1425,181.73996,94.190002,41.25,92.230003,103.209999
2014-08-21,25.145,182.820267,94.529999,41.41,92.050003,104.190002
2014-08-22,25.33,182.036331,94.449997,41.119999,91.599998,103.099998
2014-08-25,25.385,182.753342,94.440002,41.41,93.190002,103.230003
2014-08-26,25.2225,184.502869,94.110001,41.599998,92.599998,103.440002
2014-08-27,25.532499,183.79541,94.650002,41.599998,92.230003,103.220001
2014-08-28,25.5625,183.556412,94.139999,41.630001,92.580002,102.949997
2014-08-29,25.625,183.843216,93.720001,41.720001,92.489998,103.730003
2014-09-02,25.825001,183.135757,92.800003,41.639999,92.480003,103.360001
2014-09-03,24.735001,183.508606,93.139999,41.779999,92.75,103.760002
2014-09-04,24.530001,182.294449,93.010002,41.869999,91.849998,103.839996
2014-09-05,24.7425,182.79158,93.07,41.84,91.75,104.419998
2014-09-08,24.59,181.778198,92.5,41.779999,91.860001,104.050003
2014-09-09,24.497499,181.634796,91.089996,41.939999,91.419998,103.800003
2014-09-10,25.25,183.116638,93.0,42.169998,91.790001,104.989998
2014-09-11,25.3575,183.288712,92.959999,41.950001,91.650002,104.550003
2014-09-12,25.415001,182.868073,93.339996,41.459999,90.870003,104.580002
2014-09-15,25.407499,183.374756,93.470001,41.5,91.199997,104.720001
2014-09-16,25.215,184.474182,93.75,41.639999,92.57,105.879997
2014-09-17,25.395,184.321228,93.529999,41.610001,92.849998,106.190002
2014-09-18,25.4475,185.229446,93.480003,41.790001,93.370003,107.349998
2014-09-19,25.24,185.468445,94.360001,42.049999,93.790001,107.989998
2014-09-22,25.264999,184.617584,93.93,42.220001,93.580002,107.879997
2014-09-23,25.66,183.193115,93.510002,41.889999,92.93,107.459999
2014-09-24,25.4375,183.852768,95.0,42.27,93.5,108.639999
2014-09-25,24.467501,180.697891,94.160004,41.779999,92.669998,107.099998
2014-09-26,25.1875,181.701721,94.699997,42.200001,93.129997,107.099998
2014-09-29,25.0275,181.300186,96.220001,42.25,93.150002,106.540001
2014-09-30,25.1875,181.481842,94.809998,42.66,93.089996,106.589996
2014-10-01,24.795,178.938812,94.190002,42.740002,92.650002,104.300003
2014-10-02,24.975,178.690247,94.120003,42.66,92.580002,103.849998
2014-10-03,24.905001,180.372849,94.860001,43.0,93.5,105.129997
2014-10-06,24.905001,180.726578,93.839996,43.599998,93.370003,104.860001
2014-10-07,24.6875,177.543015,92.809998,43.919998,93.099998,102.389999
2014-10-08,25.200001,181.032501,93.830002,44.549999,93.940002,104.910004
2014-10-09,25.254999,178.221802,92.720001,43.869999,93.57,102.080002
2014-10-10,25.182501,177.753342,92.300003,44.470001,94.650002,101.230003
2014-10-13,24.952499,175.449326,90.730003,44.07,93.940002,99.120003
2014-10-14,24.6875,175.71701,91.099998,43.639999,93.010002,97.010002
2014-10-15,24.385,173.757172,90.440002,43.23,91.769997,98.209999
2014-10-16,24.065001,171.931168,89.910004,42.560001,90.790001,96.779999
2014-10-17,24.4175,174.043976,91.040001,42.880001,91.510002,98.699997
2014-10-20,24.940001,161.663483,91.589996,43.290001,93.550003,99.199997
2014-10-21,25.6175,156.05162,91.010002,40.68,93.730003,100.360001
2014-10-22,25.747499,154.674957,90.940002,40.619999,94.459999,101.220001
2014-10-23,26.2075,155.047806,91.019997,40.860001,93.760002,102.629997
2014-10-24,26.305,154.952194,91.669998,41.029999,94.599998,103.129997
2014-10-27,26.2775,154.751434,92.010002,40.759998,94.620003,104.07
2014-10-28,26.684999,156.40535,92.599998,40.560001,95.260002,104.790001
2014-10-29,26.834999,156.271515,92.730003,40.959999,94.690002,105.559998
2014-10-30,26.745001,157.122375,93.379997,41.400002,95.650002,107.040001
2014-10-31,27.0,157.170166,93.730003,41.880001,96.169998,107.779999
2014-11-03,27.35,157.131927,93.610001,41.810001,95.830002,107.459999
2014-11-04,27.15,155.497131,94.470001,41.82,96.730003,108.620003
2014-11-05,27.215,154.703629,94.639999,42.310001,96.889999,108.82
2014-11-06,27.174999,154.359467,94.660004,42.290001,96.809998,109.010002
2014-11-07,27.252501,154.942642,95.099998,42.32,96.800003,108.199997
2014-11-10,27.2075,156.300186,95.110001,42.389999,96.970001,108.82
2014-11-11,27.424999,156.118546,95.139999,42.509998,96.699997,108.910004
2014-11-12,27.8125,154.79924,95.330002,42.709999,97.160004,108.75
2014-11-13,28.205,155.630981,95.480003,42.790001,98.540001,109.07
2014-11-14,28.545,156.94072,96.209999,42.73,97.720001,108.160004
2014-11-17,28.497499,156.94072,95.970001,42.919998,98.419998,108.300003
2014-11-18,28.8675,154.770554,96.410004,43.529999,97.940002,108.830002
2014-11-19,28.6675,154.33078,96.559998,44.220001,98.410004,108.760002
2014-11-20,29.077499,153.575531,96.639999,44.25,98.059998,108.18
2014-11-21,29.1175,153.843216,96.68,44.5,98.889999,107.860001
2014-11-24,29.657499,155.019119,97.169998,44.27,98.68,106.879997
2014-11-25,29.4,154.646271,97.0,44.43,98.93,106.699997
2014-11-26,29.75,154.827911,96.220001,44.290001,99.349998,107.209999
2014-11-28,29.7325,155.038239,96.809998,44.830002,100.099998,108.25
2014-12-01,28.7675,154.435944,95.779999,44.549999,99.669998,108.029999
2014-12-02,28.657499,155.516251,95.110001,44.540001,100.389999,108.510002
2014-12-03,28.9825,157.284897,95.5,43.799999,98.32,107.720001
2014-12-04,28.872499,156.835571,95.660004,43.5,97.75,107.559998
2014-12-05,28.75,156.089859,96.309998,43.529999,97.760002,108.510002
2014-12-08,28.1,154.741867,92.610001,43.139999,97.779999,108.519997
2014-12-09,28.530001,155.822174,91.360001,42.040001,97.129997,108.050003
2014-12-10,27.987499,153.451248,90.0,41.599998,96.18,106.239998
2014-12-11,27.905001,153.986618,90.970001,41.529999,96.290001,106.720001
2014-12-12,27.432501,148.546844,90.620003,40.91,94.739998,104.43
2014-12-15,27.057501,146.328873,88.459999,40.57,94.139999,103.959999
2014-12-16,26.6875,144.751434,88.720001,40.389999,92.589996,102.760002
2014-12-17,27.352501,145.248566,91.650002,41.549999,93.720001,104.07
2014-12-18,28.1625,150.745697,93.669998,42.389999,95.360001,106.809998
2014-12-19,27.945,151.5392,93.220001,41.950001,95.440002,105.550003
2014-12-22,28.235001,154.340347,93.889999,42.349998,96.620003,106.739998
2014-12-23,28.135,155.105164,94.220001,42.970001,97.360001,104.279999
2014-12-24,28.002501,154.703629,93.830002,42.939999,97.089996,104.589996
2014-12-26,28.497499,155.20076,94.779999,42.959999,97.050003,105.059998
2014-12-29,28.477501,153.451248,95.040001,42.860001,96.730003,105.330002
2014-12-30,28.129999,153.011475,94.25,42.759998,95.959999,105.360001
2014-12-31,27.594999,153.384323,93.699997,42.220001,94.559998,104.57
2015-01-02,27.3325,154.933075,93.260002,42.139999,94.440002,104.519997
2015-01-05,26.5625,152.495224,92.230003,42.139999,93.730003,103.790001
2015-01-06,26.565001,149.206497,92.400002,42.459999,93.019997,103.279999
2015-01-07,26.9375,148.231354,94.010002,42.990002,95.739998,105.559998
2015-01-08,27.9725,151.453156,94.360001,43.509998,97.480003,106.389999
2015-01-09,28.002501,152.112808,93.209999,43.029999,96.82,104.940002
2015-01-12,27.3125,149.560226,93.010002,42.639999,96.419998,104.580002
2015-01-13,27.555,149.913956,92.830002,42.630001,96.349998,104.760002
2015-01-14,27.450001,148.94838,91.540001,42.560001,96.669998,104.0
2015-01-15,26.705,147.772461,91.379997,42.380001,96.669998,102.489998
2015-01-16,26.497499,150.229446,91.489998,42.529999,97.290001,104.040001
